Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
2129,They Call Me Sirr,2001,1h 37m,,5.9, (328),Robert Munic,"Derwin Jordan, Dexter Bell, Alonso Oyarzun",Sport,"Sirr Parker, raised in tough South Central Los Angeles, was abandoned by his junkie mother and raised by his grandmother until Coach Griffin takes him under his wing at Locke High School."
2130,Coach,1978,1h 40m,PG,4.7, (691),Bud Townsend,"Cathy Lee Crosby, Michael Biehn, Keenan Wynn",Sport,A town hires an Olympic track star named Randy Rawlings to coach the high school basketball team. Randy is hired sight unseen and the town does not know Randy is a woman. The town immediately tries to force her out as soon as she arrives.
2131,Inside Moves,1980,1h 53m,PG,7.0, (2.5K),Richard Donner,"John Savage, David Morse, Diana Scarwid",Sport,"Handicapped after an unsuccessful suicide attempt, a man finds common ground in the troubled souls at a local dive bar."
2132,That Championship Season,1982,1h 50m,R,6.3, (764),Jason Miller,"Bruce Dern, Stacy Keach, Robert Mitchum",Sport,"It started as a friendly meeting between 4 old buddies with their former basketball coach and ended up revealing the truth about their relationship. The meeting forces the five men to reveal their true characters, to be honest with each other for the first time in their lives. When the night comes to an end, they decide to go back to the old glorious days and reunite into the team which won that championship season, back in 1957."
2133,That Championship Season,1999,2h 10m,R,6.0, (454),Paul Sorvino,"Vincent D'Onofrio, Terry Kinney, Tony Shalhoub",Sport,"Four former high school basketball champions and their coach come together annually to celebrate the year they won the Pennsylvania State Basketball Championship. But this year, instead of the usual whimsical nostalgia they usually experience, the former friends and teammates unleash all their secrets on each other so that the foundation of their lives begins to crumble."
2134,Crossing the Line,2002,1h 31m,Not Rated,5.6, (204),Graeme Clifford,"Terry Farrell, Adrian Pasdar, Sumela Kay",Sport,"When former college basketball star Laura Mosbach moves to a small town to assist legendary coach Tommy Holliday with his high school championship girls' basketball team, all is not what it seems."
2135,Full-Court Miracle,2003,1h 30m,TV-G,5.6, (1.2K),Stuart Gillard,"Alex D. Linz, Richard T. Jones, R.H. Thomson",Sport,"An African American college basketball star becomes the head coach of a yeshiva's struggling basketball team in Philadelphia, Pennsylvania, after a knee injury forces him to leave the game. Based on the true story of Lamont Carr."
2136,The Heart of the Game,2005,1h 37m,PG-13,7.6, (982),Ward Serrill,"Darnellia Russell, Bill Resler, Ludacris",Sport,"A documentary Roosevelt Roughriders, a girls' high-school basketball team in Seattle, and one player's fight to regain her eligibility to play."
2137,Sonicsgate,2009,2h,Unrated,8.0, (395),Jason Reid,"John Keister, Kevin Calabro, Percy Allen",Sport,Exposing the truth behind the Seattle SuperSonics' tragic exodus after 41 years in the Emerald City.
2138,The Hot Flashes,2013,1h 39m,R,5.1, (2.2K),Susan Seidelman,"Brooke Shields, Daryl Hannah, Wanda Sykes",Sport,A group of middle aged women play basketball and prove a point.
2139,Score: A Hockey Musical,2010,1h 33m,PG-13,4.5, (755),Michael McGowan,"John McDermott, Noah Reid, Hawksley Workman",Sport,A teenage hockey player becomes a national sensation.
2140,Bowery Blitzkrieg,1941,1h 2m,Approved,6.0, (694),Wallace Fox,"Leo Gorcey, Bobby Jordan, Huntz Hall",Sport,"While a cop steers a kid street-fighter away from being a public nuisance, a petty hoodlum leads a studious kid into a life of crime."
2141,The Kid from Brooklyn,1946,1h 53m,Approved,6.5, (1.4K),Norman Z. McLeod,"Danny Kaye, Virginia Mayo, Vera-Ellen",Sport,"After a timid milkman knocks unconscious a boxing champion who was accosting his sister, he decides to take up boxing himself in order to impress a beautiful nightclub singer."
2142,Whiplash,1948,1h 31m,Approved,6.4, (918),Lewis Seiler,"Dane Clark, Alexis Smith, Zachary Scott",Sport,A struggling artist becomes a New York City prizefighter in an attempt to win the affection of the ring promoter's night club singing sister.
2143,The Ring,1952,1h 19m,Approved,6.3, (885),Kurt Neumann,"Gerald Mohr, Rita Moreno, Lalo Rios",Sport,"A young American of Mexican decent in East Los Angeles, California uses the boxing ring to make a better life for himself and his family, and learns as much about being a Latino in a white society as he does about boxing."
2144,The Joe Louis Story,1953,1h 28m,Approved,5.8, (419),Robert Gordon,"Coley Wallace, Paul Stewart, Hilda Simms",Sport,"The life and career of Heavyweight Champion Joe Louis, who held the title for 12 years--longer than any other boxer in history--and who had to not only battle opponents inside the ring and racism outside it."
2145,The Love Bug,1997,1h 28m,7,5.3, (1.6K),Peyton Reed,"Bruce Campbell, John Hannah, Alexandra Wentworth",Sport,"Herbie, the magical Volkswagen Beetle, is passed on to a new owner. Together, they must battle a dastardly racer and his devil-car ""Horace"", an evil Herbie."
2146,Body and Soul,1981,1h 49m,R,4.7, (449),George Bowers,"Leon Isaac Kennedy, Jayne Kennedy, Perry Lang",Sport,"A young man struggles to become a boxing champ, but success blinds him. It is only through the love of his girlfriend that he is brought back to reality."
2147,Dempsey,1983,2h 24m,Not Rated,6.2, (230),Gus Trikonis,"Treat Williams, Sam Waterston, Sally Kellerman",Sport,"True story about Jack Dempsey, one of the most famous professional US boxers who made his name in the 1920's as the world heavyweight champion and media sensation."
2148,Max Schmeling,2010,2h 3m,Not Rated,4.8, (1.3K),Uwe Boll,"Henry Maske, Heino Ferch, Susanne Wuest",Sport,Max Schmeling's fights against Joe Louis are listed in the best ten boxing matches of all time.
2149,Streets of Gold,1986,1h 35m,R,5.9, (748),Joe Roth,"Klaus Maria Brandauer, Adrian Pasdar, Wesley Snipes",Sport,"Alek is an immigrant who has just moved to the U. S. He was banned from competing for the USSR Olympic boxing team because of his religion. Depressed and alcoholic, he finds happiness and redemption when he trains two fighters."
2150,Penitentiary II,1982,1h 48m,R,4.5, (857),Jamaa Fanaka,"Leon Isaac Kennedy, Glynn Turman, Ernie Hudson",Sport,"An ex-con, on parole and trying to straighten his life out, decides to resume his boxing career when one of his prison enemies escapes and kills his girlfriend."
2151,I See The Crowd Roar: The Story of William Dummy Hoy,2007,40m,,7.5, (143),David Risotto,"Deanne Bray, Ryan Lane, Roy Firestone",Sport,"A true story of a courageous boy who becomes a legend. Living a dream that wouldn't die, his passion empowered him to historically change the course of baseball. Facing challenges on every front he conquered all with his belief and determination, as a true hero. A life-changing story."
2152,Reversal,2001,PG-13,,6.1, (254),Alan Vint,"Danny Mousetis, Derrick Nelson, Jimi Petulla",Sport,"Leo Leone has been fighting since he was seven years old. As the only son of wrestling coach (and former state champion) Edward Leone, Leo's dedication to the sport was tied to his love for his father."
2153,The Backyard,2002,1h 20m,Unrated,6.4, (676),Paul Hough,"The Lizard, Mario Ponce, Chaos",Sport,"Lightbulbs, fire, barbed wire, mousetraps, staple guns, thumbtacks and glass are weapons of choice in The Backyard. This undercover documentary takes you deep into the controversial arena of backyard wrestling where the limits are constantly being tested...and broken. The Backyard follows several backyard wrestlers in different countries as they pursue their dream to become professional wrestlers."
2154,"Hard, Fast and Beautiful",1951,1h 18m,Approved,6.2, (755),Ida Lupino,"Claire Trevor, Sally Forrest, Carleton G. Young",Sport,Tennis prodigy Florence Farley is torn between romance and her mother's ambitions.
2155,The Break,1995,1h 40m,15,5.4, (376),Lee H. Katzin,"Vincent Van Patten, Rae Dawn Chong, Martin Sheen",Sport,"A depressed and destitute Nick Irons, a tennis pro banned from the tour for slugging a player during a TV match, agrees to coach a bookie's ""head case"" son, Joel, who wants to turn pro. The bookie wants his son to get out of tennis and contracts Nick to discourage him. Nick begins to do that but after an episode with his old flame, Jennifer, and after seeing the kid's determination he decides to teach him all the tricks, both physical and psychological, of the trade. The two battle the kids of a famous coach, unfair refs., injuries, travel all over the southern US, while Nick tries to woo his love back, finally to reach the big championship tennis match where all is resolved in dramatic fashion."
2156,Penitentiary,1979,1h 39m,R,5.7, (1.4K),Jamaa Fanaka,"Wilbur 'Hi-Fi' White, Leon Isaac Kennedy, Thomas M. Pollard",Sport,"A hitchhiker gets arrested after a biker dies in a fight over a prostitute. In prison, he joins the boxing team to gain dominance and secure early parole from the toughest gang."
2157,Players,1979,2h,PG,4.2, (349),Anthony Harvey,"Ali MacGraw, Dean Paul Martin, Maximilian Schell",Sport,A rising tennis star falls for an older woman engaged with a wealthy man she doesn't love. Will he become the next John McEnroe? Will she choose love over financial security?
2158,Death Racers,2008,1h 32m,18,2.5, (1.3K),Roy Knyrim,"Violent J, Shaggy 2 Dope, Scott Levy",Sport,"In a dystopian future, contestants compete in a cross-country road race in which killing is part of the game."
2159,The World's Greatest Athlete,1973,1h 33m,G,5.7, (1.8K),Robert Scheerer,"Tim Conway, Jan-Michael Vincent, John Amos",Sport,A down on his luck coach travels to Africa where he spots the world's greatest athlete - a white Tarzan-type. The coach brings him back to the U.S. of A. to compete.
2160,Running,1979,1h 42m,PG,5.8, (871),Steven Hilliard Stern,"Michael Douglas, Susan Anspach, Lawrence Dane",Sport,American marathon runner Michael Andropolis sets his heart on representing his country at the Olympic games. Meanwhile his marriage has fallen apart and his children have no respect for him. He sets out on his task with determination and hope that his success will resolve his personal problems.
2161,Goldengirl,1979,1h 44m,PG,5.0, (562),Joseph Sargent,"James Coburn, Susan Anton, Curd Jürgens",Sport,"A neo-Nazi doctor tries to make a superwoman of his daughter who has been specially fed, exercised, and conditioned since she was a child in preparation of the Olympics."
2162,Running Brave,1983,1h 46m,PG,6.7, (850),Donald Shebib,"Robby Benson, Pat Hingle, Claudia Cron",Sport,"The story of Billy Mills, the American Indian who came from obscurity to win the 10,000-meter long-distance foot-race in the Tokyo Olympics in 1964."
2163,Endurance,1998,1h 23m,G,6.3, (464),Bud Greenspan,"Leslie Woodhead, Haile Gebrselassie, Shawananness Gebrselassie, Yonas Zergaw",Sport,"The gold medal for the men's 10,000-metre race in the 1996 Atlanta Olympics is won by Ethiopian Haile Gebrselassie."
2164,Salute,2008,2h,TV-14,7.6, (471),Matt Norman,"Christopher Kirby, Bob Beamon, Ralph Boston",Sport,The black power salute at the 1968 Mexico Olympics was an iconic moment in the US civil rights movement. What part did the white Australian who ran second play and what price did these athletes pay for standing up for their beliefs?
2165,The Long Run,2001,1h 52m,R,5.7, (390),Jean Stewart,"Armin Mueller-Stahl, Nthati Moshesh, Paterson Joseph",Sport,A failed track coach finally finds someone who he believes has what it takes to win.
2166,Four Minutes,2005,1h 30m,,6.8, (386),Charles Beeson,"Jamie Maclachlan, Christopher Plummer, Shaun Smyth",Sport,The story of the four minute mile-breaker Roger Bannister.
2167,Berlin '36,2009,1h 40m,,6.3, (1K),Kaspar Heidelbach,"Karoline Herfurth, Sebastian Urzendowsky, Axel Prahl",Sport,"In the days leading up to the 1936 Olympics, the fate of high jumper Gretel Bergmann hangs in the balance as it is decided whether or not a Jewish athlete can be a part of the German Olympic team."
2168,The Runner,1999,1h 34m,R,5.5, (1.3K),Ron Moler,"Ron Eldard, Courteney Cox, John Goodman",Sport,A compulsive gambler finds his new family's safety seriously threatened by a ruthless gambling boss.
2169,Davandeh,1984,1h 34m,Not Rated,7.6, (2.8K),Amir Naderi,"Madjid Niroumand, Behrouz Maghsoudlou, Mohsen Shah Mohammadi",Sport,"After enrolling in a school, an impoverished boy finds conflict with his classmates and decides to compete to earn their respect."
2170,The First Olympics: Athens 1896,1984,2 eps,,7.6, (474),David Ogden Stiers,"Hunt Block, David Caruso",Sport,It describes the founding of the modern Olympic Games and focuses on the creation of the American team and its tests to reach the Athens Olympics.
