Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
485,John Wick: Chapter 4,2023,2h 49m,18,7.6, (396K),Chad Stahelski,"Keanu Reeves, Laurence Fishburne, George Georgiou",Action,"John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes."
486,John Wick: Chapter 5,,,,,,,,Action,
487,Brooklyn's Finest,2009,2h 12m,18,6.7, (68K),Antoine Fuqua,"Richard Gere, Don Cheadle, Ethan Hawke",Action,Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths.
488,Traitor,2008,1h 54m,PG-13,6.9, (60K),Jeffrey Nachmanoff,"Don Cheadle, Guy Pearce, Saïd Taghmaoui",Action,"When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer, Samir Horn."
489,Pride and Glory,2008,2h 10m,18,6.6, (65K),Gavin O'Connor,"Colin Farrell, Edward Norton, Jon Voight",Action,"A family's moral codes are tested when Ray Tierney investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD."
490,Rules of Engagement,2000,2h 8m,15,6.4, (52K),William Friedkin,"Tommy Lee Jones, Samuel L. Jackson, Guy Pearce",Action,An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a Middle Eastern country.
491,Felon,2008,1h 44m,18,7.4, (87K),Ric Roman Waugh,"Stephen Dorff, Marisol Nichols, Vincent Miller",Action,"Locked up for killing an intruder in self-defense, a family man must cope with life in the violent penal system."
492,Shot Caller,2017,2h 1m,18,7.3, (110K),Ric Roman Waugh,"Nikolaj Coster-Waldau, Omari Hardwick, Lake Bell",Action,A newly released prisoner is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.
493,액시던트 맨,2018,1h 45m,19,6.2, (15K),Jesse V. Johnson,"Scott Adkins, Ray Stevenson, David Paymer",Action,"Mike is a tough hitman, who makes his hits look like accidents or suicide. He's in a gang of hitmen, each with his own style. When his loved ex is killed, Mike looks for those responsible."
494,Final Score,2018,1h 44m,18,5.8, (15K),Scott Mann,"Martyn Ford, Gordon Alexander, Alexandra Dinu",Action,"After deadly terrorists abduct his niece at a soccer match, an ex-soldier with lethal fighting skills wages a one-man war to save her and prevent mass destruction."
495,Message Man,2018,1h 31m,18,5.9, (5.2K),Corey Pearson,"Paul O'Brien, Aji Santosa, Verdi Solaiman",Action,A retired assassin's past catches up with him and his brutality surfaces as he goes on a final killing spree to make things right.
496,Bent,2018,1h 36m,15,5.2, (6.8K),Bobby Moresco,"Cherish Gaines, Karl Urban, Sofía Vergara",Action,A discredited ex-cop connects a murder case to an elaborate conspiracy involving treason.
497,Gridlocked,2015,1h 50m,18,5.8, (5.4K),Allan Ungar,"Dominic Purcell, Cody Hackman, Saul Rubinek",Action,Former SWAT leader David Hendrix and hard-partying movie star Brody Walker must cut their ride-along short when a police training facility is attacked by a team of mercenaries.
498,The Art of War,2000,1h 57m,18,5.7, (32K),Christian Duguay,"Wesley Snipes, Donald Sutherland, Maury Chaykin",Action,"UN's secretary general uses covert operations to help diplomacy along. Shaw's called back 6 months after one such operation. He witnesses the murder of Chinese UN ambassador at UN, NYC, chases the assassin and ends up a suspect."
499,The Detonator,2006,1h 36m,18,4.7, (4.7K),Po-Chih Leong,"Wesley Snipes, William Hope, Tim Dutton",Action,"Sonni Griffith, a top US Secret Agent must protect a witness as he crosses Europe."
500,The Don Is Dead,1973,1h 55m,R,6.2, (1.7K),Richard Fleischer,"Anthony Quinn, Frederic Forrest, Robert Forster",Action,"After his mistress is savagely beaten up a Mafia leader goes after the killer with a bloody vengeance. Soon after the hunt begins, a gang war ensues."
501,Villa Rides,1968,2h 5m,R,6.3, (2.5K),Buzz Kulik,"Yul Brynner, Robert Mitchum, Maria Grazia Buccella",Action,Mexican rebel Pancho Villa leads a revolution helped by an American aviator imprisoned in Mexico.
502,The Tracker,2001,1h 30m,R,4.8, (332),Jeff Schechter,"Casper Van Dien, Françoise Robertson, Russell Wong",Action,"When lovely Kim Chang is kidnapped in a bloody assault, disgraced private detective Connor Spears is enlisted by her brother Rick to rescue her from warring Russian and Chinese mobs."
503,Last Seen in Idaho,2018,1h 49m,15,4.6, (3.5K),Eric Colley,"Hallie Shepherd, Casper Van Dien, Wes Ramsey",Action,A woman awakens from a coma after a car accident and begins having shocking visions of her future murder. It's a race against the clock as she tries to solve and prevent her own murder.
504,Blood of Redemption,2013,1h 25m,18,4.5, (1.9K),Giorgio Serafini,"Shawn Sourgose, Dolph Lundgren, Vinnie Jones, Billy Zane",Action,"A business man by day and criminal mastermind by night, Quinn Forte (Billy Zane) had it all: money, power, respect...until someone from his inner circle murdered his father and stole it all away."
505,Game of Death,2011,1h 38m,15,4.7, (7.3K),Giorgio Serafini,"Wesley Snipes, Aunjanue Ellis-Taylor, Zoë Bell",Action,Secret Ops agent Marcus is sent to Detroit to take out an arms dealer and the head of the hedge fund that is financing him. His CIA backup has other plans and turns on him and it's a fight to survive in a hospital.
506,Enter the Dragon,1973,1h 42m,18,7.6, (118K),Robert Clouse,"Bruce Lee, John Saxon, Jim Kelly",Action,A Shaolin martial artist travels to an island fortress to spy on an opium lord - who is also a former monk from his temple - under the guise of attending a fighting tournament.
507,Meng long guo jiang,1972,1h 39m,15,7.1, (44K),Bruce Lee,"Bruce Lee, Nora Miao, Chuck Norris",Action,"A country bumpkin martial artist visits his relatives in Rome, Italy, where he must defend them and their restaurant against harassment from brutal gangsters."
508,Tang shan da xiong,1971,1h 40m,15,6.9, (31K),Wei Lo,"Chia-Hsiang Wu, Bruce Lee, Maria Yi, James Tien",Action,"A young Chinese man sworn an oath of non-violence moves to Thailand to work with his cousins in an ice factory, which he discovers to be a front for a sinister heroin-smuggling operation."
509,Circle of Iron,1978,1h 42m,R,5.7, (2.8K),Richard Moore,"David Carradine, Jeff Cooper, Christopher Lee",Action,"A young martial artist embarks on an adventure, encountering other martial artists in battle until one day he meets an aging blind man who will show him the true meaning of martial arts and life."
510,The Mummy,1999,2h 4m,12,7.1, (490K),Stephen Sommers,"Brendan Fraser, Rachel Weisz, John Hannah",Action,"At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreak havoc as he searches for the reincarnation of his long-lost love."
511,The Mummy Returns,2001,2h 10m,12,6.4, (362K),Stephen Sommers,"Brendan Fraser, Rachel Weisz, John Hannah",Action,"The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror."
512,Aces 'N' Eights,2008,1h 27m,TV-14,5.4, (889),Craig R. Baxley,"Casper Van Dien, Bruce Boxleitner, Ernest Borgnine",Action,"Already taking a gamble settling in the uncharted west, the peaceful settlers of a town destined for railroad greatness suddenly find themselves being ruthlessly gunned down. With no law and order to be found, justice falls onto the shoulders of an elderly rancher and an accomplished but retired gunslinger."
513,Seraphim Falls,2006,1h 55m,R,6.6, (36K),David Von Ancken,"Liam Neeson, Pierce Brosnan, Michael Wincott",Action,"After the end of the American Civil War, a former Confederate colonel hunts down a former Yankee officer with whom he has a grudge."
514,Judgment Day,1999,1h 35m,12,4.6, (1.4K),John Terlesky,"Ice-T, Suzy Amis, Mario Van Peebles",Action,"Cultists with an enigmatic leader (Mario Van Peebles) seize the only man capable of devising a way to stop a giant meteor from hitting the Earth. Agents (Suzy Amis, Ice-T) are then sent to his rescue..."
515,Wind River,2017,1h 47m,15,7.7, (305K),Taylor Sheridan,"Kelsey Asbille, Jeremy Renner, Julia Jones",Action,A wildlife officer helps an FBI agent investigate a murder on an American Indian reservation.
516,In a Valley of Violence,2016,1h 44m,18,6.1, (22K),Ti West,"Ethan Hawke, John Travolta, Taissa Farmiga",Action,A mysterious stranger and a random act of violence drag a town of misfits and nitwits into the bloody crosshairs of revenge.
517,Forsaken,2015,1h 30m,18,6.4, (15K),Jon Cassar,"Esther Purves-Smith, Kiefer Sutherland, Donald Sutherland",Action,"In 1872, an embittered gunslinger named John Henry Clayton attempts to make amends with his estranged father Reverend Samuel Clayton while their community is besieged by ruthless land-grabbers."
518,Appaloosa,2008,1h 55m,R,6.7, (67K),Ed Harris,"Ed Harris, Viggo Mortensen, Robert Jauregui",Action,Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.
519,Jane Got a Gun,2015,1h 38m,15,5.9, (25K),Gavin O'Connor,"Natalie Portman, Joel Edgerton, Ewan McGregor",Action,A woman asks her ex-lover for help in order to save her outlaw husband from a gang out to kill him.
520,Young Guns,1988,1h 47m,15,6.8, (72K),Christopher Cain,"Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips",Action,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted."
521,Young Guns II,1990,1h 44m,18,6.5, (41K),Geoff Murphy,"Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips",Action,"Billy the Kid and his band of outlaws are pursued across New Mexico territory by Sheriff Pat Garrett, who the young gunslingers must face-off with if they are to reach the safety of the border."
522,The Hidden,1987,1h 37m,15,7.0, (25K),Jack Sholder,"Kyle MacLachlan, Michael Nouri, Claudia Christian",Action,A cop and an FBI agent race for answers after law abiding people suddenly become violent criminals.
523,Star Trek: Of Gods and Men,2007,1h 27m,,6.1, (1.6K),Tim Russ,"Walter Koenig, Nichelle Nichols, Alan Ruck",Action,"It is the year 2306. Thirteen years have passed since Captain James T. Kirk was swept away by the Nexus, after saving the crew of the USS Enterprise-B. The remaining crew members of the original USS Enterprise have gone their separate ways. Captain Nyota Uhura and Captain Pavel Chekov, along with Captain John Harriman of the Enterprise-B, come together for a special dedication in honor of Kirk's Enterprise. Their reunion is cut short when they receive a distress call from a mysterious planet, that presses the three friends to embark on a mission that will change their lives forever."
524,The Substitute: Failure Is Not an Option,2001,1h 31m,18,4.7, (1.5K),Robert Radler,"Treat Williams, Angie Everhart, Patrick Kilpatrick",Action,"Former mercenary Karl Thomasson returns once again as a substitute teacher, this time to infiltrate a military school's faculty to cease the actions of white supremacists."
525,Star Trek: Generations,1994,1h 58m,12,6.6, (90K),David Carson,"Patrick Stewart, Jonathan Frakes, Brent Spiner",Action,"With the help of long presumed dead Captain Kirk, Captain Picard must stop a deranged scientist willing to murder on a planetary scale in order to enter a space matrix."
526,Extreme Justice,1993,1h 36m,18,5.6, (1.5K),Mark L. Lester,"Lou Diamond Phillips, Scott Glenn, Chelsea Field",Action,"A rogue cop joins an elite L.A.P.D. unit who secretly operate as a vigilante death squad, but soon begins to question their methods."
527,White Sands,1992,1h 41m,R,6.0, (9.5K),Roger Donaldson,"Willem Dafoe, Mary Elizabeth Mastrantonio, Mickey Rourke",Action,A small southwestern town Sheriff finds a body in the desert with a suitcase and five hundred thousand dollars. He impersonates the man and stumbles into an F.B.I. investigation.
528,84C MoPic,1989,1h 35m,R,6.7, (2.1K),Patrick Sheane Duncan,"Jonathan Emerson, Nicholas Cascone, Jason Tomlins",Action,"The title refers to the U.S. Army's former ""MOS"" (job code) for a combat cameraman. The story follows a unit of American G.I.s in Vietnam, all with different backgrounds and motives for being there, through the lens of his camera."
529,Hamburger Hill,1987,1h 50m,18,6.7, (29K),John Irvin,"Anthony Barrile, Michael Boatman, Don Cheadle",Action,A very realistic interpretation of one of the bloodiest battles of the Vietnam War.
530,The Man from Hong Kong,1975,1h 46m,R,6.5, (2.1K),Brian Trenchard-Smith,"Jimmy Wang Yu, Jimmy Wang Yu, George Lazenby, Hugh Keays-Byrne",Action,"While on dispatch in Australia to assist in the extradition of a drug courier, a tough Hong Kong cop wages a one-man war against Sydney's most powerful kingpin."
531,Rapid Fire,1992,1h 35m,18,6.3, (11K),Dwight H. Little,"Brandon Lee, Powers Boothe, Nick Mancuso",Action,"When student Jake Lo witnesses a killing, he finds himself caught between two feuding drug lords. Betrayed and set up by the federal agents, the only person he can trust is Ryan, a Chicago cop who reminds Jake of his deceased father."
