Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
644,Blood Feast,1963,1h 7m,Not Rated,5.0, (7.8K),Herschell Gordon Lewis,"William Kerwin, Mal Arnold, Connie Mason",Horror,An Egyptian caterer kills various women in suburban Miami to use their body parts to revive a dormant Egyptian goddess while an inept police detective tries to track him down.
645,Salò o le 120 giornate di Sodoma,1975,1h 57m,18,5.8, (71K),Pier Paolo Pasolini,"Paolo Bonacelli, Giorgio Cataldi, Uberto Paolo Quintavalle",Horror,"In World War II Italy, four fascist libertines round up nine adolescent boys and girls and subject them to 120 days of torture."
646,Blue Velvet,1986,2h,18,7.7, (238K),David Lynch,"Isabella Rossellini, Kyle MacLachlan, Dennis Hopper",Horror,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child."
647,The Human Centipede (First Sequence),2009,1h 32m,R,4.4, (95K),Tom Six,"Dieter Laser, Winter Williams, Ashlynn Yennie",Horror,"A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums."
648,The Curse of the Werewolf,1961,1h 33m,Approved,6.5, (7.7K),Terence Fisher,"Clifford Evans, Oliver Reed, Yvonne Romain",Horror,"In eighteenth-century Spain, an adopted boy becomes a werewolf and terrorizes the inhabitants of his town."
649,Calvaire,2004,1h 28m,Not Rated,6.1, (15K),Fabrice du Welz,"Laurent Lucas, Brigitte Lahaie, Gigi Coursigny",Horror,"Marc, a traveling entertainer, is on his way home for Christmas when his van breaks down in the middle of a jerkwater town with some strange inhabitants."
650,Angst,1983,1h 27m,Not Rated,7.2, (16K),Gerald Kargl,"Erwin Leder, Robert Hunger-Bühler, Silvia Ryder",Horror,A troubled man gets released from prison and starts taking out his sadistic fantasies on an unsuspecting family living in a secluded house.
651,Nightbreed,1990,1h 42m,15,6.5, (28K),Clive Barker,"Craig Sheffer, Anne Bobby, David Cronenberg",Horror,"A troubled young man is drawn to a mythical place called Midian where a variety of friendly monsters are hiding from humanity. Meanwhile, a sadistic serial killer is looking for a patsy."
652,Twin Peaks: Fire Walk with Me,1992,2h 14m,(Banned),7.3, (116K),David Lynch,"Sheryl Lee, Ray Wise, Mädchen Amick",Horror,"Laura Palmer's harrowing final days are chronicled one year after the murder of Teresa Banks, a resident of Twin Peaks' neighboring town."
653,Tesis,1996,2h 5m,18,7.4, (45K),Alejandro Amenábar,"Ana Torrent, Fele Martínez, Eduardo Noriega",Horror,"While doing a thesis about violence, Ángela finds a snuff video where a girl is tortured until death. Soon she discovers that the girl was a former student in her faculty..."
654,Viy,1967,1h 17m,Not Rated,7.2, (11K),Konstantin Ershov,"Georgiy Kropachyov, Aleksandr Ptushko, Leonid Kuravlyov, Natalya Varley, Aleksey Glazyrin",Horror,A young priest is ordered to preside over the wake of witch in a small old wooden church of a remote village. This means spending three nights alone with the corpse with only his faith to protect him.
655,Halloween III: Season of the Witch,1982,1h 38m,18,5.2, (66K),Tommy Lee Wallace,"Tom Atkins, Stacey Nelkin, Dan O'Herlihy",Horror,Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.
656,"Three, Monster",2004,1h 58m,18,6.9, (22K),Park Chan-wook,"Fruit Chan, Takashi Miike, Bai Ling, Po-Lin Lau, Tony Ka Fai Leung",Horror,An Asian cross-cultural trilogy of horror films from accomplished indie directors.
657,The Picture of Dorian Gray,1945,1h 50m,Approved,7.5, (16K),Albert Lewin,"George Sanders, Hurd Hatfield, Donna Reed",Horror,"Londoner Dorian Gray stays young, but his portrait ages."
658,La chute de la maison Usher,1928,1h 12m,Not Rated,7.2, (4.9K),Jean Epstein,"Jean Debucourt, Marguerite Gance, Charles Lamy",Horror,"Allan visits the sinister Usher family mansion, where his friend Roderick is painting a portrait of his sickly wife Madeline. The portrait seems to be draining the life out of Madeline, slowly leading to her death."
659,Psycho II,1983,1h 53m,18,6.6, (34K),Richard Franklin,"Anthony Perkins, Vera Miles, Meg Tilly",Horror,"After twenty-two years of psychiatric care, Norman Bates attempts to return to a life of solitude, but the specters of his crimes - and his mother - continue to haunt him."
660,(REC)²,2009,1h 25m,R,6.5, (83K),Jaume Balagueró,"Paco Plaza, Jonathan D. Mellor, Óscar Zafra, Ariel Casas",Horror,"In order to ascertain the current situation inside, a supposed medical officer and a GEO team step into the quarantined and ill-fated apartment building."
661,The City of the Dead,1960,1h 18m,PG-13,6.7, (9.4K),John Llewellyn Moxey,"Patricia Jessel, Dennis Lotis, Christopher Lee",Horror,"A young college student arrives in a sleepy Massachusetts town to research witchcraft; during her stay at an eerie inn, she discovers a startling secret about the town and its inhabitants."
662,패컬티,1998,1h 44m,18,6.6, (145K),Robert Rodriguez,"Jordana Brewster, Clea DuVall, Laura Harris",Horror,"When Casey Connor, Herrington High School's newspaper photographer, witnesses the murder of a nurse and sees her alive again, he decides to investigate the bizarre happenings."
663,The Brides of Dracula,1960,1h 25m,12,6.6, (9.7K),Terence Fisher,"Peter Cushing, Martita Hunt, Yvonne Monlaur",Horror,"Vampire hunter Dr. Van Helsing returns to Transylvania to destroy handsome bloodsucker Baron Meinster, who has designs on a beautiful young schoolteacher."
664,나쁜 종자,1956,2h 9m,15,7.4, (17K),Mervyn LeRoy,"Gage Clarke, Jesse White, Joan Croydon",Horror,A woman realizes her daughter was born to kill.
665,Mil gritos tiene la noche,1982,1h 25m,Not Rated,6.0, (14K),Juan Piquer Simón,"Christopher George, Lynda Day George, Frank Braña",Horror,The co-eds of a Boston college campus are targeted by a mysterious killer who is creating a human jigsaw puzzle from their body parts.
666,Son of Frankenstein,1939,1h 39m,12,7.1, (13K),Rowland V. Lee,"Basil Rathbone, Boris Karloff, Bela Lugosi",Horror,"Returning to the ancestral castle long after the death of the monster, the son of Dr. Frankenstein meets a mad shepherd who is hiding the comatose creature. To clear the family name, he revives the creature and tries to rehabilitate him."
667,Dead of Night,1972,7 eps,,7.2, (204),Anna Massey,"John Castle, Anna Cropper",Horror,"""Dead of Night"" was a non-hosted UK television anthology series of supernatural fiction, produced by the BBC and broadcast on BBC2 in 1972."
668,Night of the Comet,1984,1h 35m,PG-13,6.3, (26K),Thom Eberhardt,"Robert Beltran, Catherine Mary Stewart, Kelli Maroney",Horror,"A comet wipes out most of life on Earth, leaving two Valley Girls fighting against cannibal zombies and a sinister group of scientists."
669,Night of the Eagle,1962,1h 30m,Not Rated,6.9, (4.6K),Sidney Hayers,"Peter Wyngarde, Janet Blair, Margaret Johnston",Horror,A woman who may be a witch defends her husband from forces attempting to harm him.
670,The Sentinel,1977,1h 32m,R,6.3, (13K),Michael Winner,"Chris Sarandon, Cristina Raines, Martin Balsam",Horror,A New York fashion model's old brownstone houses a sinister evil.
671,블라인드 데드,1972,1h 41m,PG,6.1, (6.9K),Amando de Ossorio,"Lone Fleming, César Burner, María Elena Arpón",Horror,Medieval knights executed for their black magic rituals come back as zombies to torment a group of vacationing college kids.
672,Tourist Trap,1979,1h 30m,PG,6.0, (15K),David Schmoeller,"Chuck Connors, Jocelyn Jones, Jon Van Ness",Horror,A group of young friends stranded at a secluded roadside museum are stalked by a masked assailant who uses his telekinetic powers to control the attraction's mannequins.
673,The Tingler,1959,1h 22m,Approved,6.6, (10K),William Castle,"Vincent Price, Judith Evelyn, Darryl Hickman",Horror,An obsessed pathologist discovers and captures a parasitic creature that grows when fear grips its host.
674,Grindhouse,2007,3h 11m,18,7.5, (195K),Robert Rodriguez,"Eli Roth, Quentin Tarantino, Kurt Russell, Zoë Bell, Rosario Dawson",Horror,Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the '60s and '70s with two back-to-back cult films that include previews of coming attractions between them.
675,Friday the 13th: The Final Chapter,1984,1h 31m,18,6.0, (65K),Joseph Zito,"Erich Anderson, Judie Aronson, Peter Barton",Horror,"After being announced dead and taken to a morgue, Jason Voorhees spontaneously revives, escapes from the hospital, and stalks a group of friends renting a house in the countryside near Crystal Lake."
676,It's Alive,1974,1h 31m,PG,5.8, (9.6K),Larry Cohen,"John P. Ryan, Sharon Farrell, Andrew Duggan",Horror,"The Davises are expecting a baby, which turns out to be a monster with a nasty habit of killing people whenever it is scared. And it is easily scared."
677,I Know What You Did Last Summer,1997,1h 41m,18,5.8, (176K),Jim Gillespie,"Jennifer Love Hewitt, Sarah Michelle Gellar, Ryan Phillippe",Horror,Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.
678,God Told Me To,1976,1h 31m,R,6.3, (7.2K),Larry Cohen,"Tony Lo Bianco, Deborah Raffin, Sandy Dennis",Horror,"A New York detective investigates a series of murders committed by random New Yorkers who claim that ""God told them to."""
679,Lake Mungo,2008,1h 27m,R,6.2, (36K),Joel Anderson,"Rosie Traynor, David Pledger, Martin Sharpe",Horror,Strange things start happening after a girl is found drowned in a lake.
680,The Texas Chainsaw Massacre 2,1986,1h 41m,18,5.6, (42K),Tobe Hooper,"Dennis Hopper, Caroline Williams, Jim Siedow",Horror,A radio host is victimized by the cannibal family as a former Texas marshal hunts them.
681,La casa dalle finestre che ridono,1976,1h 50m,,7.0, (6.7K),Pupi Avati,"Lino Capolicchio, Francesca Marciano, Gianni Cavina",Horror,"Stefano, a young restorer, is commissioned to save a controversial mural located in the church of a small, isolated village."
682,외계인 삐에로,1988,1h 28m,15,6.2, (51K),Stephen Chiodo,"Grant Cramer, Suzanne Snyder, John Allen Nelson",Horror,Aliens who look like clowns come from outer space and terrorize a small town.
683,Tales from the Crypt,1972,1h 32m,PG,6.8, (14K),Freddie Francis,"Ralph Richardson, Geoffrey Bayldon, Joan Collins",Horror,"Five strangers get lost in a crypt and, after meeting the mysterious Crypt Keeper, receive visions of how they will die."
684,The Monster Squad,1987,1h 22m,All,6.9, (38K),Fred Dekker,"Andre Gower, Robby Kiger, Stephen Macht",Horror,"A group of 12-year-olds form a Universal Monsters fan club called Monster Squad, and have to attempt to save their hometown from Count Dracula and his monsters when they show up for real."
685,악마의 키스,1983,1h 37m,R,6.6, (31K),Tony Scott,"Catherine Deneuve, David Bowie, Susan Sarandon",Horror,"A love triangle develops between a vampire, her cellist companion, and a gerontologist."
686,큐어,1997,1h 51m,15,7.5, (34K),Kiyoshi Kurosawa,"Masato Hagiwara, Kôji Yakusho, Tsuyoshi Ujiki",Horror,A frustrated detective deals with the case of several gruesome murders committed by people who have no recollection of what they've done.
687,Friday the 13th Part 2,1981,1h 27m,18,6.1, (85K),Steve Miner,"Amy Steel, John Furey, Adrienne King",Horror,"Five years after the events of the first film, a summer camp next to the infamous Camp Crystal Lake is preparing to open, but the legend of Jason is weighing heavy on the proceedings."
688,Targets,1968,1h 30m,R,7.3, (13K),Peter Bogdanovich,"Boris Karloff, Tim O'Kelly, Nancy Hsueh",Horror,"An aging horror star contemplates retirement amid the modern culture of random violence, while a disturbed young gun collector embarks on an unprovoked killing spree."
689,Piranha,1978,1h 34m,18,5.9, (27K),Joe Dante,"Bradford Dillman, Heather Menzies-Urich, Kevin McCarthy",Horror,"When flesh-eating piranhas are accidentally released into a summer resort's rivers, the guests become their next meal."
690,Deliverance,1972,1h 49m,18,7.6, (126K),John Boorman,"Jon Voight, Burt Reynolds, Ned Beatty",Horror,"Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country."
691,Frontière(s),2007,1h 48m,NC-17,6.2, (30K),Xavier Gens,"Karina Testa, Samuel Le Bihan, Estelle Lefébure",Horror,"A gang of young thieves flee Paris during the violent aftermath of a political election, only to hole up at an Inn run by neo-Nazis."
692,El día de la bestia,1995,1h 43m,18,7.3, (25K),Álex de la Iglesia,"Álex Angulo, Armando De Razza, Santiago Segura",Horror,"Bent on committing as many sins as possible to avert the birth of the beast, a Catholic priest teams up with a Black Metal aficionado and an Italian connoisseur of the occult. Now, he must become an unrelenting sinner. Is there still hope?"
693,Pumpkinhead,1988,1h 26m,15,6.2, (31K),Stan Winston,"Lance Henriksen, Jeff East, John D'Aquino",Horror,"After a tragic accident, a man conjures up a towering, vengeful demon called Pumpkinhead to destroy a group of unsuspecting teenagers."
694,Let Me In,2010,1h 56m,15,7.1, (132K),Matt Reeves,"Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins",Horror,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.
695,A Bucket of Blood,1959,1h 6m,Approved,6.7, (8.7K),Roger Corman,"Dick Miller, Barboura Morris, Antony Carbone",Horror,"A dimwitted busboy at a beatnik cafe passes off a cat he accidentally killed and covered in plaster as a sculpture, prompting a demand for more art that compels him to commit murders."
696,Under the Skin,2013,1h 48m,18,6.3, (167K),Jonathan Glazer,"Scarlett Johansson, Jeremy McWilliams, Lynsey Taylor Mackay",Horror,"A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery."
