Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Description,Genre
2351.0,Harmon of Michigan,1941,1h 5m,Approved,6.7, (76),Charles Barton,"Tom Harmon, Anita Louise, Forest Evashevski","Tom Harmon (ol' # 98 for the Michigan Wolverines, husband of actress Elyse Knox and father of Mark Harmon and Kelly Harmon) took a back seat to no one on the football field (except the Minnesota Gophers) or, later, in the broadcast booth, but, on film, he managed to find himself in two of the all-time bad sports movies...""The Spirit of West Point"" and ""Harmon of Michigan."" The latter, if it had been a true-life biography of Tom Harmon, might have made a passable film but after a short prologue, narrated by sports writer Bill Henry who is not the same as actor William Henry, that semi-recaps Harmon's football-playing days at the University of Michigan, it quickly develops into a mess that indicates the director and writers used the technical adviser, Coach Jeff Cravath, only to put plays on the blackboard. Once Harmon,(supposedly playing himself but the character he plays here has more character flaws than the law allows), graduates from Michigan, he marries his college sweetheart Peggy Adams (Anita Louise), turns up his nose at the prospect of playing professional football---a poor-paying and not-that-well respected job in 1941---and starts a vagabond tour of coaching tank-water colleges. Authenicity went out the window when the narration ended, as did any kind of time tracking, as everything that follows seems to happen in a single football season. Tom takes an assistant coach job at a cow-pasture college under Jimmy Wayburn (William Hall) and lasts one day before Wayburn fires him. Then he signs to play for a College All-Star team doing exhibition games against pro teams, but his team-mates, hacked because Tom gets star billing, lay down on him and he gets smacked down hard on every play. One of the leaders willing to let Harmon get slaughtered is old Michigan teammate Forrest Evashevski (playing himself), a life-long friend in real life and Godfather to Mark Harmon and a long-time respected coach at the University of Iowa. Harmon wins the game by himself, but decides this isn't his cup of tea. He hangs around the house a few weeks, then gets a job as an assistant under old-time coach Pop Branch at a college that has three buildings on campus and a football stadium seating 100,000 fans. He helps Pop win a few games (still ticking along in what appears to be the same fall football season), but the alumni at Webster College are tired of losing, fire their coach and hire Harmon away from Pop. Harmon takes over the Webster team in mid-season and becomes the all-time example of a hard-ass coach willing to win at any cost, including installing a screen-pass play that depends on an illegal blocking scheme---the Flying Wedge---to make it work. His Webster team begins to thump their opponents by large scores, usually leaving the other team battered and bloodied by the use of the illegal blocking scheme. They win four or five games which, based on the writers time scheme, would have them playing 20 games a season in what was then a nine-and-ten game season. Plus, the press and other coaches around and about, are up in arms about Harmon's tactics, but the jerks refereeing the games evidently haven't read the rule book nor the newspapers and throw no penalty flags against his team. Well, one referee does once, but he never officiated nor had lunch in that town again. It, by any reasonable calendar must now be July of the next year in a season that should have ended in December, and hard-case Harmon's team is going up against Pop's team (where Harmon coached earlier in this never-ending season) and Pop drops by and tells Tom he ain't all that fond of Tom's coaching methods, but Tom poo-pahs him off, and then sends his team out and they gleefully dismantle Pop's fair-playing team by 109-0. But Webster's quarterback Freddie Davis (Stanley Brown) suffers a concussion running a play Harmon calls just to run up the score even higher---Harmon evidently didn't read the script because nobody using their own name would want this character perceived as Himself---and it's nip-and-tuck whether Freddie will get out of the hospital alive. It gets even stickier when Freddie parents drop their hospital vigil long enough to tell Tom they are right proud that he is Freddie's coach. Say what? Tom sees the light and reverts back to the good old boy he started out as.",Sport
2352.0,World in My Corner,1956,1h 22m,Approved,6.3, (437),Jesse Hibbs,"Audie Murphy, Barbara Rush, Jeff Morrow","Up and coming ambitious boxer Tommy Shea must choose between making dishonest money with crooked promoter Harry Cram or honestly winning a title, as advised by his manager Dave Bernstein.",Sport
2353.0,Speed to Spare,1937,1h,Approved,6.5, (11K),Lambert Hillyer,"Charles Quigley, Dorothy Wilson, Edward J. Nugent","The champion race car driver Tommy Morton is the eternal rival to less-ethical speed king Larry 'Skids' Brannigan. What no one knows is that Tommy and Skids are actually brothers, separated at birth. Driven by a filial devotion that he can't explain, Tommy tries to dissuade Skids from recklessness, only to be ""repaid"" when Skids tries to steal away Tommy's blond girl-friend Eileen Hart.",Sport
2354.0,The Spirit of Stanford,1942,1h 13m,Approved,3.4, (56),Charles Barton,"Frankie Albert, Marguerite Chapman, Matt Willis","The Spirit of Stanford finds high school quarterback Frankie Albert, cocky because of his football abilities, heading for Stanford while his teammate, Cliff Bernard, opts for the University of California, which in those days required no city attribute. Frankie hitches a ride with Fay Edwards, also Stanford bound. Frankie rooms with Link Wyman who disagrees with (according to the writers) Frankie's idea that college is just a place in which to gain a reputation for gridiron heroics. After ""proving his stuff"" on the freshman team, which goes unbeaten for the first time in 37 years Frankie meets June Rogers, who works on the campus paper. Frankie gets even better on the varsity in the next two years, while Fay (his transportation to Stanford) has chosen him as the topic of her psychology thesis. June, in her campus gossip column, reveals Frankie was Fay's guinea pig and he quits the team in disgust.",Sport
2356.0,Saturday's Hero,1951,1h 51m,15,6.3, (258),David Miller,"John Derek, Donna Reed, Sidney Blackmer",A star high school football player goes through the ups and downs of 'big-time' college athletics in the 1950's.,Sport
2357.0,Burn 'Em Up O'Connor,1939,1h 10m,Approved,5.3, (197),Edward Sedgwick,"Dennis O'Keefe, Cecilia Parker, Nat Pendleton","A series of identical accidents kills racing drivers, but a dim-witted mechanic suspects they were not accidents.",Sport
2358.0,Trading Hearts,1988,1h 28m,PG,5.0, (169),Neil Leifer,"Raul Julia, Beverly D'Angelo, Jenny Lewis","A baseball-loving small girl decides to hook up her favorite down-on-his-luck baseball player and her mom, a down-on-her-luck lounge singer. Then her controlling rich granddad tries to force her mother to send the girl to live with him.",Sport
2359.0,The Guy Who Came Back,1951,1h 31m,Approved,6.3, (99),Joseph M. Newman,"Paul Douglas, Joan Bennett, Linda Darnell","Former football star Harry Joplin is down on his luck, both in his career and in his married life. He seems convinced of his own unworthiness, but a chance to play in a charity football game helps him see his life in a new light.",Sport
2360.0,The All-American,1932,1h 19m,Approved,6.1, (85),Russell Mack,"George Stevens, Richard Arlen, Andy Devine, Gloria Stuart",The story of the rise and fall of an All-American football player.,Sport
2361.0,The Ball Game,1898,1m,15,4.1, (241),William Heise,"Scoops Carey, Zane Grey, Scott Stratton","""The Reading's [Pennsylvania] pitcher has just let a Newark [New Jersey] batsman walk to first. Our camera is stationed about twenty feet from the bag, and the satisfied grin of the runner is great as he touches first and gets up on his toes for second. Next man cracks first ball pitched for a two-bagger, and races for the base with a wonderful burst of speed. First baseman just misses a put out. Very exciting. Man on the coaching line yells, and umpire runs up and makes decision. Small boy runs past back of the catcher close to the grand stand, where there is great commotion. A most excellent subject, treated brilliantly.""",Sport
2362.0,Crazylegs,1953,1h 27m,Approved,5.5, (240),Francis D. Lyon,"Elroy 'Crazylegs' Hirsch, Lloyd Nolan, Joan Vohs","The story of the life and career of football star Elroy ""Crazylegs"" Hirsch (who plays himself).",Sport
2363.0,"Fireman, Save My Child",1927,1h,15,4.3, (13),A. Edward Sutherland,"Wallace Beery, Raymond Hatton, Josephine Dunn","Two firemen must put up with a variety of travails in their job, especially their chief's spoiled and bratty daughter, who keeps turning in false alarms whenever she needs some heavy lifting done so that she can get the responding firemen to do it.",Sport
2364.0,"Boxing Match; or, Glove Contest",1896,1h 30m,15,4.4, (63),Birt Acres,"Sylvester Stallone, Talia Shire, Burt Young","Stage boxing match between Sergeant-Instructor Barrett and Sergeant Pope, with a round, interval, and knockout.",Sport
2365.0,Indianapolis Speedway,1939,1h 25m,Approved,5.6, (262),Lloyd Bacon,"Ann Sheridan, Pat O'Brien, John Payne","Joe is the three-time Indy champion who still races to put young Eddie through college. Joe wants a better life for Eddie, and he explodes when he finds out that Eddie quit school for a racing career. Joe tries to teach Eddie the trade, but they separate when Eddie will not drop ""bad girl"" Frankie. When Joe causes the death of a driver at the next race, he quits racing and wanders around. Joe winds up at Indianapolis where Eddie is driving the Martin Special.",Sport
2366.0,Winner Take All,1932,1h 6m,Passed,6.0, (652),Roy Del Ruth,"James Cagney, Marian Nixon, Guy Kibbee","Young boxer Jim Kane, resting at a New Mexico ""health ranch,"" meets and falls for Peggy Harmon, former nightclub table singer...who needs $600 more for her sickly son to stay in the place. To help her, Jim endangers his health with a tough boxing match in Tijuana. Before long, he's back fighting while Peggy stays in the desert. But in the city, after new triumphs, Jim meets Joan, a teasing Society blonde. Will he see through her before it's too late?",Sport
2367.0,Joe Torre: Curveballs Along the Way,1997,1h 35m,PG,5.1, (208),Sturla Gunnarsson,"Paul Sorvino, Robert Loggia, Barbara Williams","Joe Torre after failing to win a championship when he was a professional baseball player and as Manager to three teams is named Manager of the Yankees. And he finds himself having players like Dwight Gooden, Wade Boggs and Daryl Strawberry who are considered has beens. And players like David Cone who are ill. But nevertheless thinks he can win with them. At the same he deals with the loss of one brother and another brother battling the same condition that killed his brother.",Sport
2368.0,Waking Up Wally: The Walter Gretzky Story,2005,1h 30m,PG,6.6, (149),Dean Bennett,"Tom McCamus, Victoria Snow, Tara Spencer-Nairn","Based on the book written by Walter Gretzky, recounting his recovery from a stroke which left him without any memory of his son Wayne.",Sport
2369.0,Rise and Walk: The Dennis Byrd Story,1994,1h 28m,15,6.2, (215),Michael Dinner,"Peter Berg, Kathryn Morris, Wolfgang Bodison","The true story of Dennis Byrd, his football career, his terrible accident, and his miraculous recovery and rehabilitation.",Sport
2370.0,Hajime no ippo - Champion road,2003,1h 30m,15,8.1, (2.3K),Satoshi Nishimura,"Kôhei Kiyasu, Kenji Utsumi, Seizô Katô","As the new Champion, Ippo now must protect his title against some of the best boxers available.",Sport
2371.0,Shannon's Rainbow,2009,1h 32m,PG,5.5, (870),Frank E. Johnson,"Julianne Michelle, Daryl Hannah, Michael Madsen","The death of a teenager's father leaves her orphaned until she discovers the mother she never knew. When she travels to meet her, she befriends a horse trainer. Together they win races and form new bonds that lead her back to happiness.",Sport
2372.0,Haega seojjogeseo ddeundamyun,1998,1h 40m,15,5.8, (167),Eun Lee,"Lim Chang-jung, Ko So-young, Cha Seung-won",The classic love story between the famous actress and the plain ordinary man.,Sport
2373.0,Ashita no Jô,1980,2h 33m,Not Rated,7.3, (303),Tetsuya Chiba,"Osamu Dezaki, Yoichiro Fukuda, Teruhiko Aoi, Jûkei Fujioka, Toshiyuki Hosokawa","While serving his sentence in a Tokyo juvenile detention center, a wandering orphaned slum-dog enters the world of professional boxing after befriending an incarcerated pugilistic prodigy.",Sport
